0	1
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	2
14	2
15	2
16	2
17	2
18	3
19	4
20	4
21	4
22	4
23	4
24	4
25	4
26	4
27	4
28	4
29	4
30	4
31	4
32	4
33	4
34	4
35	4
36	4
37	4
38	4
39	4
40	3
41	3
42	3
43	3
44	3
45	3
46	3
47	3
48	3
49	3
50	4
51	4
52	4
53	4
54	4
55	4
56	4
57	4
58	4
59	4
60	4
61	4
62	5
63	5
64	5
65	5
66	5
67	5
68	5
69	5
70	5
71	6
72	6
73	6
74	6
75	6
76	6
77	6
78	6
79	6
80	6
81	6
82	6
83	6
84	7
85	7
86	7
87	7
88	7
89	7
90	7
91	7
92	7
93	7
94	7
95	7
96	7
97	7
98	7
99	7
100	7
101	7
102	8
103	8
104	8
105	8
106	8
107	8
108	8
109	8
110	8
111	8
112	8
113	8
114	9
115	9
116	9
117	9
118	9
119	9
120	10
121	11
122	11
123	11
124	11
125	11
126	11
127	12
128	12
129	12
130	12
131	12
132	12
133	12
134	12
135	12
136	12
137	12
138	12
139	12
140	12
141	12
142	12
143	12
144	12
145	12
146	12
147	12
148	12
149	13
150	13
151	13
152	13
153	13
154	13
155	13
156	14
157	14
158	14
159	14
160	14
161	14
162	14
163	14
164	14
165	13
166	13
167	13
168	13
169	13
170	14
171	14
172	14
173	14
174	14
175	14
176	14
177	15
178	15
179	15
180	15
181	15
182	15
183	16
184	16
185	16
186	17
187	17
188	17
189	18
190	18
191	18
192	18
193	19
194	19
195	20
196	20
197	20
198	20
199	20
200	20
201	20
202	20
203	20
204	20
205	20
206	20
207	21
208	21
209	21
210	21
211	21
212	21
213	21
214	20
215	20
216	20
217	20
218	20
219	20
220	20
221	20
222	20
223	21
224	21
225	21
226	21
227	21
228	21
229	21
230	21
231	22
232	23
233	23
234	23
235	23
236	23
237	23
238	24
239	24
240	24
241	24
242	23
243	23
244	23
245	23
246	24
247	24
248	24
249	24
250	24
251	25
252	25
253	25
254	26
255	26
256	26
257	26
258	26
259	26
260	26
261	27
262	27
263	27
264	27
265	27
266	27
267	28
268	28
269	28
270	28
271	28
272	29
273	29
274	29
275	29
276	29
277	29
278	30
279	30
280	31
281	31
282	31
283	31
284	31
285	31
286	31
287	31
288	31
289	32
290	32
291	32
292	33
293	33
294	33
295	34
296	35
297	35
298	35
299	35
300	35
301	35
302	35
303	35
304	35
305	34
306	34
307	34
308	34
309	34
310	35
311	35
312	35
313	35
314	35
315	36
316	35
317	35
318	35
319	35
320	35
321	36
322	36
323	37
324	38
325	38
326	38
327	38
328	38
329	38
330	38
331	38
332	38
333	38
334	37
335	38
336	38
337	38
338	39
339	40
340	40
341	40
342	40
343	40
344	40
345	40
346	40
347	40
348	40
349	41
350	41
351	41
352	41
353	41
354	41
355	41
356	41
357	41
358	41
359	41
360	41
361	42
362	42
363	42
364	42
365	42
366	42
367	41
368	41
369	41
370	41
371	41
372	41
373	42
374	42
375	42
376	42
377	42
378	42
379	42
380	42
381	43
382	44
383	44
384	44
385	44
386	44
387	43
388	43
389	43
390	44
391	44
392	44
393	44
394	44
395	44
396	44
397	44
398	45
399	46
400	46
401	46
402	47
403	47
404	47
405	47
406	47
407	47
408	48
409	48
410	48
411	48
412	48
413	49
414	49
415	50
416	50
417	50
418	51
419	51
420	51
421	51
422	51
423	51
424	51
425	51
426	51
427	51
428	51
429	51
430	51
431	51
432	52
433	52
434	52
435	52
436	52
437	52
438	52
439	51
440	51
441	51
442	51
443	52
444	52
445	52
446	52
447	52
448	52
449	52
450	52
451	52
452	52
453	52
454	53
455	53
456	53
457	53
458	53
459	53
460	53
461	53
462	53
463	53
464	53
465	53
466	53
467	53
468	54
469	54
470	54
471	54
472	54
473	54
474	54
475	54
476	54
477	54
478	54
479	54
480	54
481	54
482	54
483	54
484	54
485	54
486	54
487	54
488	53
489	53
490	53
491	53
492	53
493	53
494	54
495	54
496	54
497	54
498	54
499	54
500	54
501	54
502	54
503	55
504	55
505	55
506	55
507	55
508	55
509	56
510	56
511	56
512	57
513	57
514	57
515	57
516	57
517	57
518	57
519	57
520	57
521	57
522	57
523	57
524	57
525	57
526	57
527	57
528	57
529	57
530	57
531	57
532	57
533	57
534	57
535	57
536	57
537	57
538	57
539	57
540	58
541	59
542	59
543	59
544	59
545	60
546	60
547	60
548	60
549	60
550	59
551	59
552	59
553	59
554	60
555	60
556	60
557	61
558	62
559	62
560	62
561	62
562	62
563	62
564	62
565	62
566	62
567	62
568	62
569	62
570	62
571	62
572	62
573	62
574	62
575	62
576	62
577	62
578	62
579	62
580	62
581	62
582	62
583	62
584	62
585	62
586	62
587	62
588	62
589	62
590	63
591	63
592	63
593	63
594	63
595	63
596	63
597	63
598	63
599	62
600	62
601	62
602	63
603	63
604	63
605	62
606	62
607	62
608	62
609	62
610	62
611	62
612	62
613	62
614	62
615	62
616	62
617	62
618	62
619	62
620	63
621	63
622	63
623	63
624	63
625	63
626	63
627	63
628	63
629	63
630	63
631	63
632	64
633	64
634	64
635	64
636	64
637	64
638	64
639	64
640	64
641	64
642	64
643	64
644	64
645	64
646	64
647	65
648	65
649	65
650	65
651	65
652	65
653	65
654	65
655	65
656	65
657	65
658	65
659	65
660	65
661	65
662	65
663	65
664	65
665	65
666	65
667	65
668	65
669	65
670	65
671	65
672	65
673	65
674	66
675	67
676	67
677	68
678	68
679	68
680	68
681	69
682	70
683	70
684	70
685	70
686	70
687	70
688	70
689	70
690	70
691	70
692	70
693	70
694	70
695	70
696	70
697	70
698	70
699	70
700	70
701	70
702	70
703	70
704	70
705	70
706	70
707	70
708	70
709	70
710	70
711	70
712	70
713	70
714	70
715	70
716	70
717	70
718	70
719	70
720	69
721	69
722	69
723	69
724	69
725	69
726	69
727	69
728	69
729	69
730	69
731	69
732	69
733	69
734	69
735	69
736	69
737	69
738	69
739	69
740	69
741	69
742	69
743	69
744	69
745	69
746	69
747	69
748	69
749	69
750	69
751	69
752	69
753	69
754	69
755	69
756	69
757	69
758	68
759	68
760	68
761	68
762	68
763	68
764	68
765	68
766	68
767	68
768	68
769	68
770	68
771	68
772	68
773	68
774	68
775	68
776	68
777	68
778	68
779	68
780	68
781	68
782	68
783	68
784	67
785	67
786	67
787	67
788	68
789	68
790	68
791	68
792	68
793	68
794	69
795	69
796	70
797	70
798	70
799	70
800	70
801	70
802	70
803	69
804	69
805	68
806	68
807	68
808	68
809	68
810	68
811	68
812	68
813	69
